"id","category","title_en","title_ar","title_zh","desc_en","desc_ar","desc_zh","retail","c_supply","b_supply","a_supply","main_image","detail_01","detail_02","detail_03","detail_04"
"ORDER-371061","fashion","Modest fashion product 1","منتج أزياء محتشمة 1","服饰商品 1","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/fashion/ORDER-371061/main.webp","assets/products/fashion/ORDER-371061/detail-01.webp","assets/products/fashion/ORDER-371061/detail-02.webp","assets/products/fashion/ORDER-371061/detail-03.webp","assets/products/fashion/ORDER-371061/detail-04.webp"
"ORDER-371062","fashion","Modest fashion product 2","منتج أزياء محتشمة 2","服饰商品 2","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/fashion/ORDER-371062/main.webp","assets/products/fashion/ORDER-371062/detail-01.webp","assets/products/fashion/ORDER-371062/detail-02.webp","assets/products/fashion/ORDER-371062/detail-03.webp","assets/products/fashion/ORDER-371062/detail-04.webp"
"ORDER-371063","fashion","Modest fashion product 3","منتج أزياء محتشمة 3","服饰商品 3","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/fashion/ORDER-371063/main.webp","assets/products/fashion/ORDER-371063/detail-01.webp","assets/products/fashion/ORDER-371063/detail-02.webp","assets/products/fashion/ORDER-371063/detail-03.webp","assets/products/fashion/ORDER-371063/detail-04.webp"
"ORDER-371064","fashion","Modest fashion product 4","منتج أزياء محتشمة 4","服饰商品 4","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/fashion/ORDER-371064/main.webp","assets/products/fashion/ORDER-371064/detail-01.webp","assets/products/fashion/ORDER-371064/detail-02.webp","assets/products/fashion/ORDER-371064/detail-03.webp","assets/products/fashion/ORDER-371064/detail-04.webp"
"ORDER-371065","fashion","Modest fashion product 5","منتج أزياء محتشمة 5","服饰商品 5","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/fashion/ORDER-371065/main.webp","assets/products/fashion/ORDER-371065/detail-01.webp","assets/products/fashion/ORDER-371065/detail-02.webp","assets/products/fashion/ORDER-371065/detail-03.webp","assets/products/fashion/ORDER-371065/detail-04.webp"
"ORDER-371066","fashion","Modest fashion product 6","منتج أزياء محتشمة 6","服饰商品 6","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/fashion/ORDER-371066/main.webp","assets/products/fashion/ORDER-371066/detail-01.webp","assets/products/fashion/ORDER-371066/detail-02.webp","assets/products/fashion/ORDER-371066/detail-03.webp","assets/products/fashion/ORDER-371066/detail-04.webp"
"ORDER-371067","fashion","Modest fashion product 7","منتج أزياء محتشمة 7","服饰商品 7","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/fashion/ORDER-371067/main.webp","assets/products/fashion/ORDER-371067/detail-01.webp","assets/products/fashion/ORDER-371067/detail-02.webp","assets/products/fashion/ORDER-371067/detail-03.webp","assets/products/fashion/ORDER-371067/detail-04.webp"
"ORDER-371068","fashion","Modest fashion product 8","منتج أزياء محتشمة 8","服饰商品 8","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/fashion/ORDER-371068/main.webp","assets/products/fashion/ORDER-371068/detail-01.webp","assets/products/fashion/ORDER-371068/detail-02.webp","assets/products/fashion/ORDER-371068/detail-03.webp","assets/products/fashion/ORDER-371068/detail-04.webp"
"ORDER-371069","fashion","Modest fashion product 9","منتج أزياء محتشمة 9","服饰商品 9","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/fashion/ORDER-371069/main.webp","assets/products/fashion/ORDER-371069/detail-01.webp","assets/products/fashion/ORDER-371069/detail-02.webp","assets/products/fashion/ORDER-371069/detail-03.webp","assets/products/fashion/ORDER-371069/detail-04.webp"
"ORDER-371070","fashion","Modest fashion product 10","منتج أزياء محتشمة 10","服饰商品 10","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/fashion/ORDER-371070/main.webp","assets/products/fashion/ORDER-371070/detail-01.webp","assets/products/fashion/ORDER-371070/detail-02.webp","assets/products/fashion/ORDER-371070/detail-03.webp","assets/products/fashion/ORDER-371070/detail-04.webp"
"ORDER-371071","fashion","Modest fashion product 11","منتج أزياء محتشمة 11","服饰商品 11","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/fashion/ORDER-371071/main.webp","assets/products/fashion/ORDER-371071/detail-01.webp","assets/products/fashion/ORDER-371071/detail-02.webp","assets/products/fashion/ORDER-371071/detail-03.webp","assets/products/fashion/ORDER-371071/detail-04.webp"
"ORDER-371072","fashion","Modest fashion product 12","منتج أزياء محتشمة 12","服饰商品 12","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/fashion/ORDER-371072/main.webp","assets/products/fashion/ORDER-371072/detail-01.webp","assets/products/fashion/ORDER-371072/detail-02.webp","assets/products/fashion/ORDER-371072/detail-03.webp","assets/products/fashion/ORDER-371072/detail-04.webp"
"ORDER-371073","fashion","Modest fashion product 13","منتج أزياء محتشمة 13","服饰商品 13","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/fashion/ORDER-371073/main.webp","assets/products/fashion/ORDER-371073/detail-01.webp","assets/products/fashion/ORDER-371073/detail-02.webp","assets/products/fashion/ORDER-371073/detail-03.webp","assets/products/fashion/ORDER-371073/detail-04.webp"
"ORDER-371074","fashion","Modest fashion product 14","منتج أزياء محتشمة 14","服饰商品 14","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/fashion/ORDER-371074/main.webp","assets/products/fashion/ORDER-371074/detail-01.webp","assets/products/fashion/ORDER-371074/detail-02.webp","assets/products/fashion/ORDER-371074/detail-03.webp","assets/products/fashion/ORDER-371074/detail-04.webp"
"ORDER-371075","fashion","Modest fashion product 15","منتج أزياء محتشمة 15","服饰商品 15","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/fashion/ORDER-371075/main.webp","assets/products/fashion/ORDER-371075/detail-01.webp","assets/products/fashion/ORDER-371075/detail-02.webp","assets/products/fashion/ORDER-371075/detail-03.webp","assets/products/fashion/ORDER-371075/detail-04.webp"
"ORDER-371076","fashion","Modest fashion product 16","منتج أزياء محتشمة 16","服饰商品 16","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/fashion/ORDER-371076/main.webp","assets/products/fashion/ORDER-371076/detail-01.webp","assets/products/fashion/ORDER-371076/detail-02.webp","assets/products/fashion/ORDER-371076/detail-03.webp","assets/products/fashion/ORDER-371076/detail-04.webp"
"ORDER-371077","fashion","Modest fashion product 17","منتج أزياء محتشمة 17","服饰商品 17","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/fashion/ORDER-371077/main.webp","assets/products/fashion/ORDER-371077/detail-01.webp","assets/products/fashion/ORDER-371077/detail-02.webp","assets/products/fashion/ORDER-371077/detail-03.webp","assets/products/fashion/ORDER-371077/detail-04.webp"
"ORDER-371078","fashion","Modest fashion product 18","منتج أزياء محتشمة 18","服饰商品 18","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/fashion/ORDER-371078/main.webp","assets/products/fashion/ORDER-371078/detail-01.webp","assets/products/fashion/ORDER-371078/detail-02.webp","assets/products/fashion/ORDER-371078/detail-03.webp","assets/products/fashion/ORDER-371078/detail-04.webp"
